game_id,h_team,a_team,minutes,h_goals,a_goals,home1,home2,home3,home4,away1,away2,away3,away4
382,Argentina,Brazil,2.000262011,1,4,Argentina_p10,Argentina_p2,Argentina_p8,Argentina_p7,Brazil_p3,Brazil_p1,Brazil_p2,Brazil_p12
382,Argentina,Brazil,2.374503496,3,1,Argentina_p11,Argentina_p6,Argentina_p1,Argentina_p10,Brazil_p12,Brazil_p5,Brazil_p2,Brazil_p1
382,Argentina,Brazil,2.581400954,6,4,Argentina_p9,Argentina_p4,Argentina_p7,Argentina_p5,Brazil_p9,Brazil_p4,Brazil_p5,Brazil_p1
382,Argentina,Brazil,1.58159678,0,4,Argentina_p12,Argentina_p6,Argentina_p7,Argentina_p9,Brazil_p12,Brazil_p5,Brazil_p7,Brazil_p4
382,Argentina,Brazil,2.701333127,7,2,Argentina_p11,Argentina_p9,Argentina_p6,Argentina_p7,Brazil_p9,Brazil_p5,Brazil_p3,Brazil_p2
382,Argentina,Brazil,4.603929947,9,6,Argentina_p6,Argentina_p11,Argentina_p4,Argentina_p8,Brazil_p3,Brazil_p2,Brazil_p11,Brazil_p10
383,Argentina,Columbia,5.86633766,4,16,Argentina_p8,Argentina_p7,Argentina_p12,Argentina_p6,Columbia_p10,Columbia_p9,Columbia_p7,Columbia_p8
383,Argentina,Columbia,7.671036037,8,9,Argentina_p10,Argentina_p5,Argentina_p9,Argentina_p3,Columbia_p12,Columbia_p5,Columbia_p8,Columbia_p11
383,Argentina,Columbia,1.367209846,2,3,Argentina_p3,Argentina_p8,Argentina_p10,Argentina_p7,Columbia_p5,Columbia_p12,Columbia_p11,Columbia_p9
383,Argentina,Columbia,1.762498791,3,1,Argentina_p2,Argentina_p9,Argentina_p7,Argentina_p12,Columbia_p10,Columbia_p2,Columbia_p12,Columbia_p5
383,Argentina,Columbia,5.924079184,7,8,Argentina_p5,Argentina_p6,Argentina_p4,Argentina_p12,Columbia_p10,Columbia_p4,Columbia_p7,Columbia_p2
383,Argentina,Columbia,1.697098644,3,2,Argentina_p7,Argentina_p3,Argentina_p9,Argentina_p6,Columbia_p8,Columbia_p3,Columbia_p5,Columbia_p1
383,Argentina,Columbia,2.045936408,1,3,Argentina_p10,Argentina_p2,Argentina_p12,Argentina_p8,Columbia_p6,Columbia_p2,Columbia_p11,Columbia_p5
383,Argentina,Columbia,2.898469007,1,1,Argentina_p6,Argentina_p10,Argentina_p11,Argentina_p12,Columbia_p5,Columbia_p9,Columbia_p12,Columbia_p1
383,Argentina,Columbia,2.61712841,4,1,Argentina_p9,Argentina_p3,Argentina_p8,Argentina_p7,Columbia_p4,Columbia_p10,Columbia_p5,Columbia_p12
383,Argentina,Columbia,0.1502060129,0,0,Argentina_p8,Argentina_p3,Argentina_p11,Argentina_p4,Columbia_p5,Columbia_p12,Columbia_p8,Columbia_p7
384,Argentina,Poland,1.507693187,3,2,Argentina_p11,Argentina_p2,Argentina_p6,Argentina_p4,Poland_p2,Poland_p12,Poland_p10,Poland_p8
384,Argentina,Poland,2.503517856,2,10,Argentina_p1,Argentina_p4,Argentina_p5,Argentina_p7,Poland_p1,Poland_p8,Poland_p2,Poland_p4
384,Argentina,Poland,3.10290886,2,3,Argentina_p4,Argentina_p7,Argentina_p6,Argentina_p5,Poland_p11,Poland_p12,Poland_p1,Poland_p10
384,Argentina,Poland,5.09973845,5,13,Argentina_p12,Argentina_p7,Argentina_p6,Argentina_p1,Poland_p8,Poland_p3,Poland_p10,Poland_p1
384,Argentina,Poland,6.561203277,10,12,Argentina_p10,Argentina_p11,Argentina_p9,Argentina_p3,Poland_p3,Poland_p4,Poland_p10,Poland_p7
384,Argentina,Poland,2.258877554,2,4,Argentina_p1,Argentina_p4,Argentina_p12,Argentina_p8,Poland_p10,Poland_p9,Poland_p1,Poland_p4
384,Argentina,Poland,1.190301325,1,0,Argentina_p6,Argentina_p11,Argentina_p12,Argentina_p7,Poland_p4,Poland_p9,Poland_p8,Poland_p5
384,Argentina,Poland,3.103304831,4,6,Argentina_p10,Argentina_p6,Argentina_p11,Argentina_p9,Poland_p12,Poland_p11,Poland_p5,Poland_p10
384,Argentina,Poland,1.942432242,2,4,Argentina_p10,Argentina_p6,Argentina_p9,Argentina_p2,Poland_p6,Poland_p1,Poland_p7,Poland_p12
384,Argentina,Poland,1.916535185,1,4,Argentina_p9,Argentina_p8,Argentina_p2,Argentina_p10,Poland_p8,Poland_p1,Poland_p4,Poland_p3
384,Argentina,Poland,2.813487233,2,7,Argentina_p6,Argentina_p3,Argentina_p11,Argentina_p9,Poland_p3,Poland_p10,Poland_p1,Poland_p12
385,Argentina,Chile,2.609494635,3,5,Argentina_p11,Argentina_p4,Argentina_p5,Argentina_p10,Chile_p8,Chile_p4,Chile_p7,Chile_p3
385,Argentina,Chile,1.786890894,2,3,Argentina_p9,Argentina_p11,Argentina_p10,Argentina_p12,Chile_p5,Chile_p2,Chile_p12,Chile_p7
385,Argentina,Chile,1.95998892,7,4,Argentina_p1,Argentina_p7,Argentina_p8,Argentina_p10,Chile_p6,Chile_p1,Chile_p3,Chile_p7
385,Argentina,Chile,8,18,10,Argentina_p6,Argentina_p1,Argentina_p4,Argentina_p8,Chile_p7,Chile_p8,Chile_p9,Chile_p6
385,Argentina,Chile,5.014365864,6,10,Argentina_p1,Argentina_p9,Argentina_p4,Argentina_p11,Chile_p7,Chile_p6,Chile_p12,Chile_p3
385,Argentina,Chile,1.676499202,4,2,Argentina_p8,Argentina_p11,Argentina_p7,Argentina_p4,Chile_p10,Chile_p4,Chile_p5,Chile_p7
385,Argentina,Chile,1.745742533,2,3,Argentina_p10,Argentina_p2,Argentina_p3,Argentina_p1,Chile_p4,Chile_p5,Chile_p11,Chile_p7
385,Argentina,Chile,5.062175457,12,10,Argentina_p8,Argentina_p7,Argentina_p2,Argentina_p10,Chile_p7,Chile_p4,Chile_p3,Chile_p5
385,Argentina,Chile,2.851112979,2,7,Argentina_p5,Argentina_p7,Argentina_p9,Argentina_p4,Chile_p12,Chile_p11,Chile_p6,Chile_p2
385,Argentina,Chile,1.293729516,1,2,Argentina_p5,Argentina_p9,Argentina_p10,Argentina_p12,Chile_p5,Chile_p3,Chile_p8,Chile_p6
386,Chile,USA,1.721246498,4,5,Chile_p8,Chile_p4,Chile_p5,Chile_p9,USA_p11,USA_p9,USA_p1,USA_p6
386,Chile,USA,2.679729458,3,5,Chile_p3,Chile_p1,Chile_p8,Chile_p6,USA_p11,USA_p9,USA_p10,USA_p8
386,Chile,USA,2.435489776,1,7,Chile_p2,Chile_p8,Chile_p12,Chile_p7,USA_p11,USA_p6,USA_p10,USA_p1
386,Chile,USA,3.889025398,1,6,Chile_p7,Chile_p4,Chile_p5,Chile_p11,USA_p1,USA_p5,USA_p10,USA_p9
386,Chile,USA,3.343700521,4,6,Chile_p12,Chile_p1,Chile_p7,Chile_p6,USA_p7,USA_p8,USA_p11,USA_p6
386,Chile,USA,3.379969605,5,4,Chile_p8,Chile_p2,Chile_p7,Chile_p12,USA_p10,USA_p1,USA_p3,USA_p6
386,Chile,USA,2.655003883,3,4,Chile_p4,Chile_p9,Chile_p12,Chile_p6,USA_p2,USA_p10,USA_p3,USA_p6
386,Chile,USA,2.047186947,4,2,Chile_p7,Chile_p1,Chile_p6,Chile_p12,USA_p6,USA_p9,USA_p8,USA_p12
386,Chile,USA,4.131040067,5,11,Chile_p5,Chile_p4,Chile_p1,Chile_p7,USA_p8,USA_p10,USA_p11,USA_p9
386,Chile,USA,3.599269159,4,12,Chile_p3,Chile_p6,Chile_p7,Chile_p8,USA_p8,USA_p9,USA_p2,USA_p6
386,Chile,USA,2.118338688,6,4,Chile_p2,Chile_p6,Chile_p12,Chile_p9,USA_p3,USA_p10,USA_p6,USA_p8
387,Chile,Japan,5.786287481,3,13,Chile_p12,Chile_p2,Chile_p6,Chile_p10,Japan_p7,Japan_p11,Japan_p8,Japan_p1
387,Chile,Japan,1.907094618,5,4,Chile_p2,Chile_p4,Chile_p11,Chile_p3,Japan_p11,Japan_p4,Japan_p7,Japan_p5
387,Chile,Japan,4.053007611,5,11,Chile_p4,Chile_p8,Chile_p11,Chile_p7,Japan_p1,Japan_p2,Japan_p9,Japan_p4
387,Chile,Japan,1.309345802,3,1,Chile_p9,Chile_p7,Chile_p2,Chile_p5,Japan_p10,Japan_p5,Japan_p1,Japan_p2
387,Chile,Japan,6.355892078,9,11,Chile_p4,Chile_p11,Chile_p5,Chile_p7,Japan_p5,Japan_p10,Japan_p1,Japan_p6
387,Chile,Japan,2.420938237,3,8,Chile_p7,Chile_p4,Chile_p10,Chile_p5,Japan_p9,Japan_p4,Japan_p1,Japan_p12
387,Chile,Japan,4.909129654,9,7,Chile_p10,Chile_p4,Chile_p7,Chile_p8,Japan_p2,Japan_p11,Japan_p4,Japan_p1
387,Chile,Japan,2.676298863,4,6,Chile_p2,Chile_p12,Chile_p6,Chile_p3,Japan_p10,Japan_p4,Japan_p9,Japan_p5
387,Chile,Japan,2.582005655,5,9,Chile_p9,Chile_p2,Chile_p6,Chile_p3,Japan_p7,Japan_p4,Japan_p1,Japan_p11
388,Chile,Great.Britain,7.938580587,13,15,Chile_p4,Chile_p12,Chile_p2,Chile_p10,Great.Britain_p5,Great.Britain_p7,Great.Britain_p9,Great.Britain_p10
388,Chile,Great.Britain,2.072892311,3,8,Chile_p8,Chile_p4,Chile_p7,Chile_p3,Great.Britain_p8,Great.Britain_p6,Great.Britain_p9,Great.Britain_p12
388,Chile,Great.Britain,3.12003177,5,4,Chile_p11,Chile_p7,Chile_p2,Chile_p4,Great.Britain_p5,Great.Britain_p7,Great.Britain_p3,Great.Britain_p9
388,Chile,Great.Britain,1.418111392,1,1,Chile_p12,Chile_p4,Chile_p1,Chile_p2,Great.Britain_p9,Great.Britain_p11,Great.Britain_p2,Great.Britain_p12
388,Chile,Great.Britain,2.695212526,4,3,Chile_p12,Chile_p6,Chile_p3,Chile_p8,Great.Britain_p5,Great.Britain_p4,Great.Britain_p9,Great.Britain_p1
388,Chile,Great.Britain,4.377178146,10,9,Chile_p5,Chile_p12,Chile_p1,Chile_p6,Great.Britain_p7,Great.Britain_p1,Great.Britain_p10,Great.Britain_p5
388,Chile,Great.Britain,2.933737876,3,2,Chile_p4,Chile_p5,Chile_p2,Chile_p11,Great.Britain_p6,Great.Britain_p12,Great.Britain_p7,Great.Britain_p3
388,Chile,Great.Britain,2.094406684,6,4,Chile_p1,Chile_p5,Chile_p2,Chile_p3,Great.Britain_p9,Great.Britain_p5,Great.Britain_p6,Great.Britain_p10
388,Chile,Great.Britain,0.8366939633,1,0,Chile_p1,Chile_p6,Chile_p9,Chile_p2,Great.Britain_p7,Great.Britain_p5,Great.Britain_p10,Great.Britain_p6
388,Chile,Great.Britain,4.204082884,7,10,Chile_p5,Chile_p12,Chile_p2,Chile_p7,Great.Britain_p3,Great.Britain_p4,Great.Britain_p10,Great.Britain_p9
388,Chile,Great.Britain,0.3090718599,0,0,Chile_p4,Chile_p7,Chile_p12,Chile_p8,Great.Britain_p9,Great.Britain_p6,Great.Britain_p12,Great.Britain_p4
389,Chile,Canada,4.759301566,8,8,Chile_p6,Chile_p12,Chile_p1,Chile_p5,Canada_p8,Canada_p7,Canada_p10,Canada_p2
389,Chile,Canada,2.519401935,9,2,Chile_p5,Chile_p1,Chile_p12,Chile_p4,Canada_p3,Canada_p12,Canada_p4,Canada_p9
389,Chile,Canada,3.779538894,8,13,Chile_p12,Chile_p2,Chile_p10,Chile_p4,Canada_p10,Canada_p7,Canada_p9,Canada_p12
389,Chile,Canada,2.512749652,10,9,Chile_p6,Chile_p3,Chile_p1,Chile_p2,Canada_p1,Canada_p12,Canada_p10,Canada_p9
389,Chile,Canada,3.303397115,9,2,Chile_p3,Chile_p12,Chile_p5,Chile_p2,Canada_p10,Canada_p12,Canada_p8,Canada_p4
389,Chile,Canada,3.4931368,6,5,Chile_p2,Chile_p7,Chile_p5,Chile_p12,Canada_p12,Canada_p11,Canada_p4,Canada_p5
389,Chile,Canada,3.617748078,4,13,Chile_p7,Chile_p2,Chile_p11,Chile_p8,Canada_p9,Canada_p12,Canada_p7,Canada_p3
389,Chile,Canada,2.903054928,1,6,Chile_p5,Chile_p4,Chile_p3,Chile_p12,Canada_p9,Canada_p8,Canada_p6,Canada_p2
389,Chile,Canada,3.3968545,5,3,Chile_p6,Chile_p10,Chile_p2,Chile_p3,Canada_p6,Canada_p5,Canada_p10,Canada_p3
389,Chile,Canada,1.714816533,0,3,Chile_p5,Chile_p3,Chile_p7,Chile_p4,Canada_p3,Canada_p11,Canada_p12,Canada_p9
390,Chile,France,3.047980764,4,6,Chile_p7,Chile_p5,Chile_p10,Chile_p4,France_p6,France_p9,France_p7,France_p2
390,Chile,France,7.48813026,15,17,Chile_p8,Chile_p6,Chile_p7,Chile_p1,France_p7,France_p4,France_p8,France_p9
390,Chile,France,8,14,17,Chile_p3,Chile_p2,Chile_p8,Chile_p5,France_p7,France_p2,France_p12,France_p9
390,Chile,France,2.404538077,3,6,Chile_p5,Chile_p12,Chile_p4,Chile_p3,France_p3,France_p12,France_p4,France_p11
390,Chile,France,1.008984199,1,1,Chile_p8,Chile_p2,Chile_p5,Chile_p10,France_p10,France_p6,France_p8,France_p4
390,Chile,France,2.635270614,3,3,Chile_p5,Chile_p1,Chile_p8,Chile_p4,France_p3,France_p10,France_p2,France_p12
390,Chile,France,0.8428822771,3,2,Chile_p4,Chile_p11,Chile_p6,Chile_p5,France_p5,France_p9,France_p6,France_p1
390,Chile,France,2.391028943,3,3,Chile_p11,Chile_p2,Chile_p8,Chile_p6,France_p7,France_p11,France_p1,France_p12
390,Chile,France,3.121053739,5,7,Chile_p7,Chile_p3,Chile_p12,Chile_p6,France_p10,France_p9,France_p1,France_p3
390,Chile,France,1.060131127,2,1,Chile_p1,Chile_p3,Chile_p5,Chile_p2,France_p6,France_p4,France_p12,France_p2
391,Chile,Denmark,5.417207614,10,6,Chile_p1,Chile_p4,Chile_p5,Chile_p3,Denmark_p3,Denmark_p4,Denmark_p5,Denmark_p7
391,Chile,Denmark,2.569400894,3,3,Chile_p8,Chile_p3,Chile_p5,Chile_p2,Denmark_p5,Denmark_p2,Denmark_p1,Denmark_p9
391,Chile,Denmark,2.18583213,3,5,Chile_p7,Chile_p1,Chile_p5,Chile_p8,Denmark_p9,Denmark_p2,Denmark_p8,Denmark_p7
391,Chile,Denmark,5.469879737,9,12,Chile_p4,Chile_p8,Chile_p1,Chile_p12,Denmark_p1,Denmark_p10,Denmark_p6,Denmark_p11
391,Chile,Denmark,3.442061812,4,7,Chile_p2,Chile_p5,Chile_p3,Chile_p1,Denmark_p4,Denmark_p12,Denmark_p1,Denmark_p3
391,Chile,Denmark,2.746770915,7,6,Chile_p5,Chile_p8,Chile_p6,Chile_p3,Denmark_p3,Denmark_p2,Denmark_p1,Denmark_p9
391,Chile,Denmark,3.568776989,8,5,Chile_p5,Chile_p11,Chile_p4,Chile_p6,Denmark_p11,Denmark_p6,Denmark_p10,Denmark_p9
391,Chile,Denmark,1.856933392,2,2,Chile_p10,Chile_p5,Chile_p8,Chile_p4,Denmark_p9,Denmark_p1,Denmark_p10,Denmark_p4
391,Chile,Denmark,1.366367155,3,3,Chile_p1,Chile_p3,Chile_p7,Chile_p6,Denmark_p2,Denmark_p1,Denmark_p4,Denmark_p12
391,Chile,Denmark,1.636453551,1,7,Chile_p10,Chile_p4,Chile_p6,Chile_p9,Denmark_p3,Denmark_p1,Denmark_p6,Denmark_p12
391,Chile,Denmark,1.740315809,1,3,Chile_p2,Chile_p5,Chile_p1,Chile_p3,Denmark_p5,Denmark_p4,Denmark_p11,Denmark_p9
392,Chile,Sweden,2.362683698,6,5,Chile_p5,Chile_p6,Chile_p3,Chile_p8,Sweden_p2,Sweden_p6,Sweden_p7,Sweden_p10
392,Chile,Sweden,2.231477545,5,1,Chile_p12,Chile_p5,Chile_p1,Chile_p6,Sweden_p1,Sweden_p10,Sweden_p5,Sweden_p2
392,Chile,Sweden,1.473605307,3,3,Chile_p2,Chile_p3,Chile_p4,Chile_p1,Sweden_p1,Sweden_p7,Sweden_p12,Sweden_p3
392,Chile,Sweden,1.903970015,2,1,Chile_p6,Chile_p12,Chile_p2,Chile_p11,Sweden_p4,Sweden_p12,Sweden_p5,Sweden_p3
392,Chile,Sweden,2.135080714,2,3,Chile_p4,Chile_p9,Chile_p6,Chile_p10,Sweden_p12,Sweden_p6,Sweden_p5,Sweden_p9
392,Chile,Sweden,1.753900538,2,3,Chile_p7,Chile_p2,Chile_p11,Chile_p4,Sweden_p11,Sweden_p7,Sweden_p12,Sweden_p10
392,Chile,Sweden,3.369998758,9,4,Chile_p8,Chile_p2,Chile_p5,Chile_p3,Sweden_p12,Sweden_p6,Sweden_p1,Sweden_p7
392,Chile,Sweden,2.871072236,8,3,Chile_p8,Chile_p1,Chile_p6,Chile_p12,Sweden_p2,Sweden_p9,Sweden_p5,Sweden_p12
392,Chile,Sweden,4.659620362,13,8,Chile_p3,Chile_p12,Chile_p2,Chile_p8,Sweden_p3,Sweden_p6,Sweden_p5,Sweden_p1
392,Chile,Sweden,1.804946526,4,4,Chile_p5,Chile_p6,Chile_p7,Chile_p10,Sweden_p11,Sweden_p8,Sweden_p12,Sweden_p5
392,Chile,Sweden,0.7591559288,3,0,Chile_p4,Chile_p11,Chile_p3,Chile_p6,Sweden_p11,Sweden_p12,Sweden_p5,Sweden_p2
392,Chile,Sweden,2.732783269,5,6,Chile_p4,Chile_p10,Chile_p6,Chile_p9,Sweden_p2,Sweden_p5,Sweden_p8,Sweden_p10
392,Chile,Sweden,3.379253288,7,6,Chile_p9,Chile_p7,Chile_p5,Chile_p2,Sweden_p10,Sweden_p5,Sweden_p9,Sweden_p12
392,Chile,Sweden,0.5624518154,0,0,Chile_p4,Chile_p2,Chile_p11,Chile_p1,Sweden_p5,Sweden_p8,Sweden_p4,Sweden_p7
393,Chile,Brazil,0.3354773358,0,1,Chile_p10,Chile_p12,Chile_p6,Chile_p4,Brazil_p4,Brazil_p7,Brazil_p9,Brazil_p10
393,Chile,Brazil,1.841793626,4,0,Chile_p10,Chile_p6,Chile_p2,Chile_p12,Brazil_p10,Brazil_p4,Brazil_p8,Brazil_p3
393,Chile,Brazil,1.148864116,1,1,Chile_p5,Chile_p11,Chile_p2,Chile_p4,Brazil_p12,Brazil_p3,Brazil_p10,Brazil_p5
393,Chile,Brazil,3.999095895,6,7,Chile_p2,Chile_p8,Chile_p5,Chile_p10,Brazil_p4,Brazil_p5,Brazil_p9,Brazil_p6
393,Chile,Brazil,2.440409388,5,6,Chile_p3,Chile_p8,Chile_p1,Chile_p6,Brazil_p12,Brazil_p5,Brazil_p6,Brazil_p2
393,Chile,Brazil,1.530658265,1,1,Chile_p11,Chile_p12,Chile_p4,Chile_p2,Brazil_p2,Brazil_p3,Brazil_p6,Brazil_p8
393,Chile,Brazil,2.443413195,3,7,Chile_p5,Chile_p9,Chile_p7,Chile_p4,Brazil_p11,Brazil_p1,Brazil_p7,Brazil_p2
393,Chile,Brazil,2.998975296,3,7,Chile_p11,Chile_p6,Chile_p12,Chile_p2,Brazil_p2,Brazil_p3,Brazil_p12,Brazil_p1
393,Chile,Brazil,2.971312581,7,11,Chile_p7,Chile_p6,Chile_p8,Chile_p9,Brazil_p11,Brazil_p6,Brazil_p5,Brazil_p2
393,Chile,Brazil,2.912653345,9,5,Chile_p5,Chile_p6,Chile_p3,Chile_p12,Brazil_p4,Brazil_p1,Brazil_p10,Brazil_p8
393,Chile,Brazil,1.345950582,0,2,Chile_p5,Chile_p4,Chile_p7,Chile_p11,Brazil_p3,Brazil_p7,Brazil_p2,Brazil_p8
393,Chile,Brazil,4.071315493,7,12,Chile_p5,Chile_p3,Chile_p6,Chile_p1,Brazil_p11,Brazil_p3,Brazil_p4,Brazil_p5
393,Chile,Brazil,2.543200447,1,4,Chile_p7,Chile_p1,Chile_p6,Chile_p8,Brazil_p1,Brazil_p12,Brazil_p4,Brazil_p3
393,Chile,Brazil,1.416880434,2,3,Chile_p3,Chile_p1,Chile_p6,Chile_p8,Brazil_p10,Brazil_p8,Brazil_p2,Brazil_p3
394,Chile,Columbia,1.013310086,2,2,Chile_p10,Chile_p3,Chile_p4,Chile_p6,Columbia_p5,Columbia_p6,Columbia_p2,Columbia_p12
394,Chile,Columbia,2.260073239,6,5,Chile_p11,Chile_p8,Chile_p6,Chile_p7,Columbia_p3,Columbia_p1,Columbia_p7,Columbia_p9
394,Chile,Columbia,2.859953558,1,9,Chile_p8,Chile_p2,Chile_p5,Chile_p9,Columbia_p5,Columbia_p2,Columbia_p6,Columbia_p12
394,Chile,Columbia,3.008828961,5,4,Chile_p5,Chile_p8,Chile_p4,Chile_p1,Columbia_p12,Columbia_p5,Columbia_p11,Columbia_p9
394,Chile,Columbia,4.070079917,8,9,Chile_p4,Chile_p1,Chile_p5,Chile_p7,Columbia_p6,Columbia_p5,Columbia_p4,Columbia_p7
394,Chile,Columbia,2.044216004,6,5,Chile_p4,Chile_p7,Chile_p3,Chile_p1,Columbia_p5,Columbia_p8,Columbia_p11,Columbia_p7
394,Chile,Columbia,3.549347263,7,5,Chile_p5,Chile_p3,Chile_p1,Chile_p6,Columbia_p8,Columbia_p12,Columbia_p11,Columbia_p2
394,Chile,Columbia,2.039408133,5,6,Chile_p4,Chile_p7,Chile_p9,Chile_p8,Columbia_p11,Columbia_p8,Columbia_p3,Columbia_p7
394,Chile,Columbia,3.184956191,5,6,Chile_p8,Chile_p3,Chile_p5,Chile_p2,Columbia_p9,Columbia_p7,Columbia_p11,Columbia_p4
394,Chile,Columbia,7.969826649,16,19,Chile_p11,Chile_p6,Chile_p2,Chile_p12,Columbia_p8,Columbia_p5,Columbia_p3,Columbia_p11
395,Chile,Poland,3.952333308,9,11,Chile_p8,Chile_p11,Chile_p5,Chile_p6,Poland_p4,Poland_p9,Poland_p5,Poland_p6
395,Chile,Poland,1.705472056,0,3,Chile_p5,Chile_p8,Chile_p2,Chile_p10,Poland_p1,Poland_p6,Poland_p4,Poland_p7
395,Chile,Poland,1.070024143,4,2,Chile_p2,Chile_p7,Chile_p8,Chile_p12,Poland_p11,Poland_p5,Poland_p12,Poland_p4
395,Chile,Poland,1.401601188,4,2,Chile_p5,Chile_p1,Chile_p6,Chile_p12,Poland_p11,Poland_p2,Poland_p4,Poland_p10
395,Chile,Poland,2.070561417,3,5,Chile_p9,Chile_p2,Chile_p10,Chile_p4,Poland_p6,Poland_p2,Poland_p11,Poland_p3
395,Chile,Poland,3.561509772,7,4,Chile_p2,Chile_p5,Chile_p1,Chile_p7,Poland_p2,Poland_p6,Poland_p8,Poland_p7
395,Chile,Poland,1.511262062,0,3,Chile_p3,Chile_p7,Chile_p4,Chile_p12,Poland_p4,Poland_p8,Poland_p9,Poland_p2
395,Chile,Poland,1.740256525,2,7,Chile_p3,Chile_p6,Chile_p2,Chile_p11,Poland_p1,Poland_p4,Poland_p2,Poland_p6
395,Chile,Poland,3.517360439,5,6,Chile_p4,Chile_p1,Chile_p7,Chile_p12,Poland_p2,Poland_p3,Poland_p8,Poland_p6
395,Chile,Poland,1.904509247,1,7,Chile_p7,Chile_p9,Chile_p4,Chile_p5,Poland_p1,Poland_p12,Poland_p10,Poland_p3
395,Chile,Poland,3.230084956,2,7,Chile_p6,Chile_p3,Chile_p7,Chile_p5,Poland_p11,Poland_p3,Poland_p4,Poland_p1
395,Chile,Poland,3.953542021,8,5,Chile_p4,Chile_p3,Chile_p6,Chile_p12,Poland_p10,Poland_p2,Poland_p4,Poland_p5
395,Chile,Poland,2.381482865,7,6,Chile_p3,Chile_p2,Chile_p12,Chile_p8,Poland_p8,Poland_p9,Poland_p6,Poland_p11
396,Chile,Argentina,4.884390999,12,2,Chile_p5,Chile_p2,Chile_p4,Chile_p11,Argentina_p9,Argentina_p11,Argentina_p2,Argentina_p4
396,Chile,Argentina,3.210780684,4,5,Chile_p9,Chile_p2,Chile_p6,Chile_p3,Argentina_p1,Argentina_p4,Argentina_p8,Argentina_p11
396,Chile,Argentina,2.79610894,3,6,Chile_p1,Chile_p12,Chile_p7,Chile_p6,Argentina_p2,Argentina_p8,Argentina_p6,Argentina_p10
396,Chile,Argentina,3.583846404,0,10,Chile_p2,Chile_p12,Chile_p10,Chile_p6,Argentina_p7,Argentina_p12,Argentina_p9,Argentina_p2
396,Chile,Argentina,1.20315247,5,2,Chile_p12,Chile_p8,Chile_p1,Chile_p2,Argentina_p3,Argentina_p1,Argentina_p4,Argentina_p8
396,Chile,Argentina,2.526778139,4,1,Chile_p2,Chile_p1,Chile_p6,Chile_p3,Argentina_p1,Argentina_p6,Argentina_p11,Argentina_p10
396,Chile,Argentina,3.070445429,7,1,Chile_p1,Chile_p3,Chile_p2,Chile_p5,Argentina_p12,Argentina_p9,Argentina_p6,Argentina_p3
396,Chile,Argentina,2.467999586,4,3,Chile_p12,Chile_p1,Chile_p6,Chile_p8,Argentina_p6,Argentina_p8,Argentina_p9,Argentina_p3
396,Chile,Argentina,2.249013303,2,2,Chile_p6,Chile_p11,Chile_p7,Chile_p4,Argentina_p8,Argentina_p10,Argentina_p7,Argentina_p9
396,Chile,Argentina,2.932904471,6,5,Chile_p1,Chile_p8,Chile_p6,Chile_p3,Argentina_p6,Argentina_p7,Argentina_p5,Argentina_p4
396,Chile,Argentina,2.858363533,4,6,Chile_p8,Chile_p5,Chile_p4,Chile_p1,Argentina_p7,Argentina_p3,Argentina_p12,Argentina_p11
396,Chile,Argentina,0.2162160425,0,0,Chile_p7,Chile_p1,Chile_p8,Chile_p6,Argentina_p4,Argentina_p5,Argentina_p3,Argentina_p7
397,USA,Japan,2.876095725,3,5,USA_p9,USA_p7,USA_p3,USA_p5,Japan_p4,Japan_p7,Japan_p10,Japan_p11
397,USA,Japan,3.238249399,1,7,USA_p5,USA_p7,USA_p10,USA_p11,Japan_p8,Japan_p7,Japan_p1,Japan_p12
397,USA,Japan,1.477450637,3,2,USA_p5,USA_p9,USA_p1,USA_p10,Japan_p5,Japan_p6,Japan_p10,Japan_p1
397,USA,Japan,4.516518503,6,4,USA_p7,USA_p8,USA_p9,USA_p2,Japan_p4,Japan_p12,Japan_p3,Japan_p9
397,USA,Japan,2.952200515,8,8,USA_p12,USA_p1,USA_p7,USA_p6,Japan_p12,Japan_p4,Japan_p6,Japan_p8
397,USA,Japan,2.422186349,3,5,USA_p5,USA_p9,USA_p11,USA_p6,Japan_p6,Japan_p2,Japan_p4,Japan_p1
397,USA,Japan,4.69598661,5,8,USA_p6,USA_p3,USA_p4,USA_p11,Japan_p8,Japan_p3,Japan_p11,Japan_p4
397,USA,Japan,1.475750055,0,3,USA_p11,USA_p12,USA_p4,USA_p9,Japan_p10,Japan_p12,Japan_p3,Japan_p8
397,USA,Japan,2.596745023,2,4,USA_p2,USA_p10,USA_p4,USA_p1,Japan_p10,Japan_p7,Japan_p8,Japan_p5
397,USA,Japan,0.8640956886,2,1,USA_p9,USA_p12,USA_p10,USA_p1,Japan_p7,Japan_p6,Japan_p1,Japan_p8
397,USA,Japan,4.095644526,3,6,USA_p11,USA_p10,USA_p4,USA_p3,Japan_p4,Japan_p7,Japan_p3,Japan_p9
397,USA,Japan,0.789076968,1,0,USA_p1,USA_p10,USA_p9,USA_p5,Japan_p12,Japan_p2,Japan_p3,Japan_p1
398,USA,Great.Britain,2.487901002,7,5,USA_p9,USA_p4,USA_p3,USA_p12,Great.Britain_p8,Great.Britain_p9,Great.Britain_p10,Great.Britain_p5
398,USA,Great.Britain,2.243720795,4,3,USA_p2,USA_p12,USA_p4,USA_p10,Great.Britain_p11,Great.Britain_p5,Great.Britain_p4,Great.Britain_p1
