CreditPolicy,Purpose,IntRate,Installment,Dti,Fico,DaysWithCrLine,RevolBal,RevolUtil,InqLast6mths,Delinq2yrs,PubRec,NotFullyPaid,AnnualInc
1,small_business,0.2121,491.2,10.45,667,3538.0,14718,40.4,1,0,0,0,156000.0005878587
1,debt_consolidation,0.1218,266.4,19.32,707,2220.041667,2707,31.5,0,0,0,0,39999.99987615706
1,small_business,0.1531,522.23,5.26,727,12690.0,8394,79.2,3,0,0,1,49999.99977948582
1,all_other,0.1357,118.89,8.05,687,4320.0,450,26.5,0,1,0,0,61999.999750311785
1,major_purchase,0.1392,136.55,18.45,672,5940.041667,7094,51.4,0,0,0,0,42999.999798944955
1,debt_consolidation,0.1635,565.27,18.76,662,7140.041667,31742,84.4,0,1,0,0,188999.99923610353
1,educational,0.1218,432.9,3.36,717,5070.0,8535,50.8,0,1,0,0,69999.9999277953
1,debt_consolidation,0.1253,585.67,21.63,717,3690.041667,20010,85.1,0,0,0,0,43999.99987238248
1,debt_consolidation,0.0894,349.49,19.02,742,3122.041667,14304,23.9,0,0,0,0,30016.31991805746
1,debt_consolidation,0.1322,84.51,15.6,692,15360.041669999999,3777,35.0,2,0,0,0,38000.000049076116
1,debt_consolidation,0.0859,221.28,17.26,737,2250.041667,1211,18.9,1,0,0,0,42000.00011484885
1,all_other,0.1114,82.01,7.58,707,3270.0,7090,73.1,0,0,0,0,24999.999903741576
1,debt_consolidation,0.0774,280.97,15.1,782,10770.04167,8880,17.0,0,0,0,1,33612.000166442944
1,all_other,0.1218,186.48,6.0,727,1198.041667,843,31.2,0,0,0,0,12000.000002758341
1,debt_consolidation,0.1496,173.23,13.68,692,4920.041667,9138,41.3,0,0,0,1,48000.000005278656
1,debt_consolidation,0.1322,270.41,9.02,682,2280.041667,7844,84.3,1,0,0,0,34999.99998349573
1,credit_card,0.0894,190.63,18.23,722,5850.0,4836,62.0,3,0,0,0,42000.00011484885
1,major_purchase,0.1218,266.4,0.8,747,4770.0,150,10.0,2,0,0,0,45000.00005613948
1,debt_consolidation,0.16,682.06,12.6,672,4771.041667,8907,26.7,3,1,0,0,130000.00007309657
1,debt_consolidation,0.1218,666.0,24.86,727,5190.041667,38980,69.2,0,0,0,0,59999.99992774572
1,debt_consolidation,0.1496,866.16,17.24,702,4170.041667,30438,79.4,0,0,0,0,99999.99950297715
1,small_business,0.1635,847.9,14.45,717,1904.0416670000002,3539,36.5,1,0,0,1,149999.99953824104
1,debt_consolidation,0.0859,316.11,23.34,752,3302.0,9527,44.7,0,0,0,0,38000.000049076116
1,credit_card,0.1148,263.75,18.66,722,3300.0,17559,49.9,0,0,0,0,61999.999750311785
1,debt_consolidation,0.1114,492.06,20.29,757,3270.0,22458,37.0,0,0,0,0,50500.00023919567
1,debt_consolidation,0.1114,328.04,17.18,732,3900.0,12581,67.3,1,0,0,0,59999.99992774572
1,all_other,0.0894,222.41,9.44,727,4020.0,7124,31.0,0,0,0,0,119999.99978829804
1,major_purchase,0.1392,102.42,4.63,667,7500.041667,900,19.6,2,0,0,1,62500.0002672192
1,small_business,0.1565,874.66,0.04,762,7170.0,2668,76.2,1,0,0,0,125000.00046444529
1,debt_consolidation,0.1253,602.4,18.96,727,6510.0,59861,92.2,0,0,0,0,85000.00038484143
1,home_improvement,0.0774,140.49,17.85,757,8465.041667,20362,19.6,0,1,0,0,72599.99994098426
1,debt_consolidation,0.1287,840.83,8.64,712,3811.041667,29535,75.7,0,0,0,0,84000.00018266219
1,credit_card,0.0774,202.93,17.68,752,6090.0,4301,37.7,0,0,0,0,29999.999980671204
1,small_business,0.16699999999999998,532.53,20.4,697,3749.041667,25417,83.1,0,0,0,0,74999.99981111639
1,debt_consolidation,0.1635,229.64,11.41,672,2970.041667,7453,95.6,0,0,1,0,65000.000072944706
1,credit_card,0.1322,540.81,19.91,707,6332.041667,15171,36.1,0,1,0,0,80689.79982106281
1,debt_consolidation,0.0894,476.58,10.1,772,5640.041667,8264,23.7,0,0,0,0,23039.999889181556
1,all_other,0.07400000000000001,155.3,3.17,792,7470.041667,4432,6.8,0,0,0,0,49999.99977948582
1,debt_consolidation,0.1531,696.31,9.1,682,4800.041667,20249,93.3,0,0,0,0,119999.99978829804
1,debt_consolidation,0.1322,676.02,9.07,707,3060.041667,15389,81.0,0,0,0,0,65499.999893670974
1,all_other,0.0894,95.32,17.22,722,7050.041667,72814,56.0,1,0,0,0,174999.99949151115
1,debt_consolidation,0.1183,497.01,10.44,732,3241.0,5011,38.5,0,0,0,0,59999.99992774572
1,all_other,0.0774,168.59,23.88,747,2490.0,2534,22.2,2,0,0,0,33600.000136036484
1,major_purchase,0.1148,79.13,21.49,717,1472.0,3992,67.7,0,0,0,0,32994.99987404084
1,major_purchase,0.0774,124.88,7.17,792,6360.041667,168,0.7,0,0,0,0,78000.00033760519
1,all_other,0.1253,40.16,23.69,707,2580.041667,7826,70.5,1,0,0,0,15599.999996292987
1,major_purchase,0.07400000000000001,62.12,1.88,767,5671.041667,2796,9.3,1,0,0,0,54999.99976819655
1,credit_card,0.16,773.47,19.9,697,7410.041667,72951,97.7,0,0,0,0,155000.00063528554
1,debt_consolidation,0.1183,546.71,17.44,727,4890.041667,24351,66.2,1,0,0,0,57721.00012958042
1,debt_consolidation,0.1287,403.6,12.48,692,1860.0416670000002,12558,62.2,1,0,0,0,59999.99992774572
1,home_improvement,0.1114,492.06,8.75,772,5640.041667,6065,41.6,4,0,0,0,159999.99932544588
1,debt_consolidation,0.0859,278.17,14.29,767,5160.041667,12657,8.6,1,0,0,0,66500.00022317763
1,home_improvement,0.0774,312.19,1.71,802,7440.041667,6077,24.6,0,0,0,0,67999.99971723938
1,credit_card,0.1148,428.59,5.24,732,4020.0,27294,44.8,0,0,0,0,99999.99950297715
1,debt_consolidation,0.1565,419.84,8.21,672,3630.0,33266,92.9,0,0,0,0,189999.9997829016
1,major_purchase,0.1357,326.1,4.66,682,2280.041667,3288,35.0,1,0,0,0,28080.000052235915
1,all_other,0.1114,183.7,13.37,722,3630.0,436,7.4,0,0,0,0,69999.9999277953
1,all_other,0.1392,153.62,24.6,672,2582.041667,1355,36.6,2,0,0,0,29999.999980671204
1,debt_consolidation,0.0859,193.62,10.21,747,3330.041667,6775,22.0,0,0,0,0,61360.00024291577
1,credit_card,0.0894,349.49,22.38,762,9539.041667,8694,54.0,4,0,0,0,50399.999795403186
1,credit_card,0.1322,302.52,22.12,682,7560.0,18610,40.0,0,0,0,1,39000.00019064045
1,debt_consolidation,0.1287,504.5,14.07,702,5430.0,18213,55.5,0,1,0,0,101416.00014009993
1,credit_card,0.1287,403.6,7.15,697,8100.041667,14079,70.0,0,0,0,0,67429.99988343866
1,debt_consolidation,0.16699999999999998,142.01,0.0,662,1800.0,0,0.0,0,4,0,0,14400.000006277085
1,home_improvement,0.1114,426.45,12.15,747,9510.0,35398,70.5,0,0,0,0,130000.00007309657
1,debt_consolidation,0.1357,339.69,18.22,682,4440.041667,16121,39.1,0,0,0,1,54999.99976819655
1,credit_card,0.1183,497.01,13.79,722,4710.0,9941,45.4,0,0,0,0,65000.000072944706
1,debt_consolidation,0.1565,279.89,15.52,662,4110.041667,11310,63.5,2,0,0,0,46699.99982921863
1,debt_consolidation,0.1183,265.08,10.79,707,4320.0,2843,26.1,2,1,0,1,49590.00002562914
1,educational,0.1183,258.45,8.82,757,2973.041667,3811,5.8,0,0,0,0,85756.99962700123
1,debt_consolidation,0.1287,210.21,23.26,692,3780.041667,12082,82.2,1,1,0,1,29000.00002991027
1,debt_consolidation,0.1322,270.41,14.92,697,2913.0,7054,91.6,0,0,0,0,28800.000111627716
1,all_other,0.0774,46.83,4.36,737,2880.0,1991,28.9,1,0,0,0,69570.00007529647
1,debt_consolidation,0.1426,240.15,11.13,672,3360.041667,6227,89.0,1,0,0,0,65000.000072944706
1,all_other,0.1183,198.81,5.38,707,3720.041667,1839,13.3,0,1,0,0,94773.24000814756
1,all_other,0.0859,252.89,9.45,752,6540.0,10887,41.4,2,0,0,0,46999.999967466785
1,small_business,0.16699999999999998,275.14,19.52,697,1650.041667,10634,71.5,0,0,0,1,26000.000077905912
1,all_other,0.1253,334.67,4.72,727,1200.041667,2638,11.5,2,0,0,0,21600.00000707927
1,debt_consolidation,0.1496,467.71,16.49,692,5910.041667,21881,96.4,1,0,0,0,95619.99979153943
1,all_other,0.0894,47.66,9.6,712,2610.041667,193,7.4,0,0,0,1,39999.99987615706
1,debt_consolidation,0.1253,811.56,20.28,722,5400.0,60713,62.5,1,0,0,0,139999.99977719807
1,debt_consolidation,0.1287,285.89,10.36,687,2760.041667,3934,52.5,1,0,1,0,40555.999834836904
1,debt_consolidation,0.0894,406.68,0.18,817,5432.0,306,0.5,0,0,0,0,33999.99987765788
1,all_other,0.1253,133.87,22.31,707,1440.0,3122,56.8,0,0,0,0,38400.00005468859
1,credit_card,0.1218,283.05,7.08,707,3210.0,7679,80.0,0,0,0,0,49000.00014245462
1,all_other,0.1114,328.04,8.1,742,5040.0,17930,0.0,3,0,0,0,139999.99977719807
1,all_other,0.1114,131.22,10.29,717,4320.0,2787,30.3,3,0,0,0,63000.0002914588
1,small_business,0.1635,482.25,7.89,702,3510.041667,11209,66.7,1,0,0,1,32999.99998519561
1,home_improvement,0.1392,512.06,13.1,682,11550.0,8785,37.4,1,0,0,0,102058.00019288356
1,debt_consolidation,0.0894,95.32,10.29,717,2220.041667,6349,31.6,0,0,0,0,42000.00011484885
1,debt_consolidation,0.0894,127.09,2.77,762,2700.041667,3969,19.7,0,0,0,0,36000.00009222308
1,all_other,0.1287,67.27,17.21,677,2580.0,2360,59.0,0,3,0,0,38000.000049076116
1,debt_consolidation,0.1322,676.02,23.86,707,5090.0,27879,78.3,1,0,0,0,97355.99978746547
1,home_improvement,0.1461,517.13,7.83,682,5730.0,6618,30.5,2,0,0,0,156000.0005878587
1,credit_card,0.0894,190.63,0.0,737,2166.0,0,0.0,1,0,0,0,84600.00037272094
1,debt_consolidation,0.0774,312.19,0.17,777,6570.0,2994,9.5,0,0,0,0,85000.00038484143
1,debt_consolidation,0.1322,338.01,15.21,692,2100.0,9538,43.8,0,0,0,0,39999.99987615706
1,home_improvement,0.1183,828.35,5.54,777,10290.04167,311,0.4,1,0,0,0,144996.99977764644
1,credit_card,0.0859,316.11,4.46,757,5282.041667,37334,55.4,0,0,0,0,98517.99984416344
1,debt_consolidation,0.1218,199.8,13.9,727,4740.0,4563,67.1,0,0,0,0,58000.00002734374
1,small_business,0.1774,612.36,14.13,687,5749.0,20429,66.1,2,0,0,1,64799.99984834428
1,all_other,0.1392,119.48,5.36,692,2671.041667,3162,73.5,1,0,0,0,29999.999980671204
1,all_other,0.0894,444.81,4.48,757,6198.0,5615,8.9,0,0,0,0,128165.00060570729
1,credit_card,0.1461,861.88,17.76,707,8910.041667,25478,65.3,0,1,0,0,102456.00029651709
1,debt_consolidation,0.1148,296.72,11.36,747,3720.041667,16021,30.6,1,0,0,1,31999.999942980372
1,all_other,0.0859,158.06,20.32,742,3990.0,6673,32.4,0,0,0,0,59520.00002934493
1,debt_consolidation,0.1531,188.01,11.33,677,1710.0,3600,94.7,0,0,0,0,18000.000002190576
1,debt_consolidation,0.1218,832.5,2.26,747,5880.041667,24361,84.3,0,0,0,0,707999.998105493
1,debt_consolidation,0.1287,168.17,13.14,702,7710.041667,11154,86.5,1,0,1,0,33600.000136036484
1,home_improvement,0.07400000000000001,62.12,4.53,787,4770.0,706,1.4,1,0,0,0,43999.99987238248
1,major_purchase,0.0774,124.88,17.64,767,5610.041667,611,6.9,1,0,0,0,28500.000106682877
1,home_improvement,0.0894,190.63,15.7,737,3120.041667,55,0.6,3,0,0,1,49999.99977948582
1,credit_card,0.0788,206.45,9.62,732,5132.0,11589,20.8,0,1,0,0,72000.00014413026
1,debt_consolidation,0.1531,217.6,13.73,712,3510.041667,1988,99.4,0,0,0,0,24999.999903741576
1,all_other,0.0859,158.06,22.08,772,6060.041667,2930,20.1,5,0,0,0,59999.99992774572
1,debt_consolidation,0.1357,475.56,8.8,702,5700.041667,11284,94.8,0,0,0,0,48000.000005278656
1,debt_consolidation,0.1148,824.22,9.9,777,6120.0,30928,63.0,2,0,0,0,79999.99970751854
1,debt_consolidation,0.1287,201.8,3.45,697,1590.041667,3733,58.3,2,0,0,0,39999.99987615706
1,debt_consolidation,0.0894,305.01,18.41,742,4050.041667,9571,31.1,3,1,0,0,52999.99986568429
1,all_other,0.0859,252.89,0.95,812,9780.0,255,0.6,1,0,0,0,38000.000049076116
1,home_improvement,0.0894,317.72,15.05,742,6660.041667,37471,61.9,1,0,0,0,65000.000072944706
1,credit_card,0.1459,413.58,15.36,672,7610.0,30232,67.3,0,2,0,0,123999.9994311904
1,home_improvement,0.1392,827.82,2.06,757,9810.0,6834,30.4,5,0,0,1,130000.00007309657
1,all_other,0.0894,317.72,10.33,742,3630.0,14880,58.0,2,0,0,0,64499.99982044081
1,all_other,0.1253,267.74,1.81,697,3630.0,4676,47.2,1,0,0,0,63000.0002914588
1,debt_consolidation,0.1218,479.52,0.0,787,4860.041667,0,0.0,3,0,0,0,28000.00002359446
1,debt_consolidation,0.1114,295.24,17.47,732,7140.041667,19109,38.0,2,0,0,0,54000.00024049383
1,home_improvement,0.0894,133.45,19.24,727,4200.041667,15366,50.9,3,0,0,0,90000.00006188375
1,all_other,0.0894,285.95,8.97,747,3907.041667,4051,13.6,1,0,0,0,43999.99987238248
1,all_other,0.1426,171.53,17.64,667,5340.041667,54165,75.0,1,1,0,0,109999.99947479916
1,home_improvement,0.1322,169.01,15.4,692,3842.041667,53761,92.1,2,0,0,1,109999.99947479916
1,all_other,0.1426,222.99,15.17,707,1470.0,1855,23.2,0,0,0,0,21600.00000707927
1,major_purchase,0.0894,317.72,13.09,737,2280.041667,3706,11.2,1,0,0,0,52999.99986568429
1,debt_consolidation,0.1322,253.51,22.22,687,6840.0,33465,89.3,2,0,0,0,101000.00042183691
1,debt_consolidation,0.1114,32.81,4.38,747,1260.041667,486,21.0,0,0,0,0,9599.999995623106
1,debt_consolidation,0.1148,501.13,24.13,757,8043.0,6212,49.7,2,0,0,0,48000.000005278656
1,debt_consolidation,0.0859,316.11,8.31,757,8430.041667,20627,21.9,0,0,0,0,57504.00002396275
1,debt_consolidation,0.1496,259.84,5.38,687,1140.041667,5385,58.5,1,0,0,0,25199.999911812247
1,all_other,0.1426,411.67,5.33,692,1288.041667,5917,61.0,3,0,0,0,32399.9999423143
1,debt_consolidation,0.1774,144.09,14.04,667,3264.0,3082,99.4,0,0,0,0,45000.00005613948
1,all_other,0.0894,540.12,2.19,777,4020.0,63646,9.8,1,0,0,0,119999.99978829804
1,debt_consolidation,0.1218,807.53,17.65,742,9360.0,81940,35.3,0,0,0,0,106924.99966905544
1,debt_consolidation,0.1114,278.83,24.63,727,8010.0,9193,28.5,0,0,0,0,28500.000106682877
1,small_business,0.1496,866.13,0.47,772,4410.041667,3910,6.5,3,0,0,0,92200.00004198009
1,debt_consolidation,0.0894,324.07,8.47,737,5730.0,13041,39.0,1,0,0,0,54999.99976819655
1,credit_card,0.1114,472.38,9.68,737,7627.0,29411,59.3,3,0,0,0,200000.00089396513
1,small_business,0.1531,678.9,15.89,792,16350.0,34039,1.6,4,0,0,0,90000.00006188375
1,debt_consolidation,0.0774,109.27,9.42,742,2790.0,2087,9.8,0,0,0,0,65000.000072944706
1,debt_consolidation,0.1392,136.55,15.76,672,5130.0,4007,54.9,1,0,0,0,45000.00005613948
1,debt_consolidation,0.1114,367.4,10.8,732,3810.041667,10631,36.9,3,0,0,1,34999.99998349573
1,all_other,0.1253,240.96,13.61,722,2670.041667,8250,93.7,2,0,0,0,41000.00017685575
1,credit_card,0.1183,397.61,20.69,737,3420.041667,9078,68.8,0,0,0,0,45000.00005613948
1,credit_card,0.1183,99.41,19.31,697,6450.0,13660,79.0,1,0,0,0,58000.00002734374
1,credit_card,0.1253,585.67,20.85,722,4953.041667,15859,78.6,0,0,0,0,37232.000165977544
1,credit_card,0.1114,196.83,24.1,717,4740.0,4136,52.4,0,0,0,0,39999.99987615706
1,small_business,0.16699999999999998,532.53,2.11,742,1261.041667,4949,0.0,1,0,0,1,60225.00015158202
1,all_other,0.0894,103.26,6.13,747,2043.0416670000002,4708,43.2,1,0,0,1,45000.00005613948
1,debt_consolidation,0.1218,199.8,9.65,747,3690.041667,3380,31.9,4,0,0,1,24000.000016078007
1,debt_consolidation,0.1385,818.5,13.7,722,9600.041667,12606,88.2,0,0,0,0,42999.999798944955
1,all_other,0.0774,93.66,24.55,742,5220.041667,20594,38.3,0,0,0,0,24000.000016078007
1,home_improvement,0.1114,393.65,12.52,752,4920.041667,25245,53.3,4,0,0,0,92000.00036513175
1,debt_consolidation,0.1357,305.72,11.14,682,3930.0,3279,41.0,0,0,0,0,33300.0001342478
1,all_other,0.1426,102.92,12.21,672,3660.0,1772,73.8,0,0,0,0,16799.99999342531
1,small_business,0.16699999999999998,168.64,18.27,687,1633.041667,14940,40.8,0,0,0,1,31199.999881515687
1,home_improvement,0.0894,305.01,18.19,742,4981.0,11361,35.0,2,1,0,0,74999.99981111639
1,debt_consolidation,0.1531,348.16,15.02,667,2370.041667,8556,44.3,1,0,0,0,33799.99995027649
1,credit_card,0.0894,476.58,7.31,797,7260.0,19412,32.5,0,0,0,0,101999.99976882646
1,credit_card,0.1426,483.72,20.91,722,6360.041667,42613,98.4,1,0,0,1,52000.000126694686
1,debt_consolidation,0.0894,158.86,16.41,727,3330.041667,1877,10.3,1,0,0,0,30999.99989251424
1,credit_card,0.1426,274.45,18.48,672,6540.0,7862,71.5,0,0,0,0,69999.9999277953
1,debt_consolidation,0.0859,173.86,14.97,742,6990.041667,11484,12.5,0,1,0,0,54999.99976819655
1,debt_consolidation,0.1322,676.02,10.44,712,5520.0,22576,82.7,3,0,0,0,49999.99977948582
1,debt_consolidation,0.1218,666.0,12.96,727,4774.041667,28404,74.7,1,0,0,0,60999.99980751764
1,home_improvement,0.1287,282.52,16.36,687,3540.0,26040,60.8,1,0,0,0,127000.00057902752
1,all_other,0.1253,502.0,16.56,712,2190.0,8109,59.6,0,0,0,0,61100.00029574317
1,debt_consolidation,0.1357,441.6,21.76,692,6780.041667,24127,70.5,3,0,0,0,33799.99995027649
1,major_purchase,0.1531,389.94,21.85,667,2779.041667,10677,55.0,1,0,0,0,43007.99983300765
1,debt_consolidation,0.1322,540.81,11.94,702,5040.0,13264,62.3,1,0,0,0,67014.47970341706
1,major_purchase,0.1322,331.25,5.88,687,2675.041667,9972,35.9,3,0,1,0,58799.99977146097
1,educational,0.1148,280.24,14.06,717,2850.0,3317,62.6,0,0,0,0,19199.999999695236
1,debt_consolidation,0.0859,221.28,11.18,737,6420.041667,73196,16.6,2,0,0,0,99999.99950297715
1,debt_consolidation,0.1531,334.23,5.81,662,1920.0416670000002,3125,32.6,0,2,0,0,50999.99991297042
1,major_purchase,0.07400000000000001,124.24,10.43,777,3450.041667,2063,12.1,0,0,0,0,36000.00009222308
1,credit_card,0.1461,86.19,15.23,662,3990.0,4763,78.1,2,0,1,0,64999.920122993746
1,debt_consolidation,0.1531,557.05,20.64,677,1800.0,11725,54.8,1,0,0,1,69999.9999277953
1,major_purchase,0.0859,221.28,6.09,757,3667.0,4360,29.3,0,0,0,0,54999.99976819655
1,debt_consolidation,0.1565,699.73,4.88,682,3150.041667,8436,87.9,0,0,0,0,57500.000184837096
1,debt_consolidation,0.1426,205.84,14.05,667,9240.041667,3407,48.7,2,5,0,0,74568.00001931361
1,debt_consolidation,0.16,506.27,12.74,662,4710.0,35174,69.4,3,0,0,0,82404.00013113135
1,small_business,0.1947,184.49,9.35,707,4260.0,2379,40.3,1,0,0,0,119999.99978829804
1,debt_consolidation,0.1148,329.69,9.75,717,4500.041667,8368,66.9,1,0,0,0,46255.99980312855
1,debt_consolidation,0.1253,502.0,12.03,707,4680.0,11197,53.3,0,0,1,0,34999.99998349573
1,all_other,0.0859,94.84,15.92,727,4290.0,16116,67.7,2,0,0,0,77249.9996322906
1,debt_consolidation,0.1392,477.92,21.91,682,7000.041667,14200,42.8,1,2,0,0,73999.99983821329
1,all_other,0.1148,395.63,1.01,772,3570.0,1957,12.1,1,0,0,0,119999.99978829804
1,debt_consolidation,0.1218,176.49,20.73,697,4440.041667,13313,31.3,0,0,0,0,60611.99986325609
1,all_other,0.1878,803.99,9.69,662,1290.041667,12863,37.9,1,0,0,0,38400.00005468859
1,debt_consolidation,0.1426,754.73,21.34,702,3360.041667,35236,69.1,2,0,0,0,59999.99992774572
1,debt_consolidation,0.1183,157.39,21.8,702,2130.0,28450,75.7,2,0,0,0,36000.00009222308
1,all_other,0.1183,331.34,9.66,792,9990.041667,444,0.9,3,0,0,0,47211.00022335643
1,debt_consolidation,0.1253,381.52,13.64,702,3780.041667,18252,60.8,1,0,0,0,57000.00018144879
1,home_improvement,0.1253,811.56,12.7,727,9000.0,121563,26.6,1,0,0,0,224999.9997330245
1,all_other,0.1287,50.45,8.52,677,8820.041667,1506,37.6,0,2,0,0,59999.99992774572
1,credit_card,0.1183,99.41,11.71,697,7920.0,17900,64.9,1,0,0,0,83000.000267365
1,home_improvement,0.1253,585.67,23.35,727,5820.0,13042,52.2,0,0,0,0,73999.99983821329
1,credit_card,0.1496,242.52,2.64,667,3660.0,54727,89.2,0,0,0,0,78000.00033760519
1,debt_consolidation,0.07400000000000001,46.59,0.69,747,2640.041667,1125,16.5,1,0,0,0,38000.000049076116
1,major_purchase,0.07400000000000001,93.18,6.91,752,2250.041667,446,17.2,0,0,0,0,24999.999903741576
1,credit_card,0.1183,497.01,14.2,727,6841.0,10894,39.6,0,0,1,0,42000.00011484885
1,debt_consolidation,0.1287,252.25,8.31,687,3000.041667,8091,30.9,1,0,0,0,42000.00011484885
1,debt_consolidation,0.1148,197.82,15.67,717,11160.04167,6433,48.7,1,0,0,0,34999.99998349573
1,major_purchase,0.0859,237.08,19.88,767,4440.041667,5720,11.0,0,0,0,0,65000.000072944706
1,debt_consolidation,0.1878,913.63,18.18,667,5160.0,15109,77.9,1,0,0,0,94999.99994464558
1,credit_card,0.1253,93.71,23.23,682,4770.0,30423,66.3,1,0,1,0,48000.000005278656
1,debt_consolidation,0.1148,791.25,12.68,792,6780.041667,23092,25.7,0,0,0,0,99999.99950297715
1,all_other,0.1148,329.69,14.79,727,3030.041667,16077,54.9,0,0,0,0,44796.00005811901
1,debt_consolidation,0.1496,291.02,13.92,667,5370.0,9713,63.5,1,1,0,0,32758.000129645538
1,credit_card,0.1392,751.02,23.92,707,4699.0,13236,61.3,0,0,0,0,74999.99981111639
1,all_other,0.1114,164.02,3.3,717,1860.0416670000002,1124,9.7,1,0,0,0,24000.000016078007
1,debt_consolidation,0.0859,189.67,22.52,742,5310.041667,3676,10.2,1,0,0,0,79999.99970751854
1,debt_consolidation,0.1218,807.53,21.9,742,8617.041667,100842,34.4,1,0,0,0,59999.99992774572
1,all_other,0.1287,336.34,21.97,697,4560.041667,22259,66.8,0,0,0,0,48995.99994573319
1,debt_consolidation,0.1357,101.91,5.69,672,6770.041667,3275,21.0,1,3,0,0,69999.9999277953
1,debt_consolidation,0.1025,442.06,13.98,727,4813.0,22837,79.3,0,0,0,0,45760.00018058361
1,credit_card,0.1025,518.16,4.93,752,5909.0,3252,25.0,1,0,0,0,72000.00014413026
1,debt_consolidation,0.1099,695.63,17.93,722,3181.041667,26636,61.6,1,0,0,0,47051.99990211623
1,debt_consolidation,0.1114,518.3,21.88,747,4620.0,29860,47.6,0,0,0,0,99999.99950297715
1,debt_consolidation,0.1183,803.5,11.42,762,5343.041667,55622,39.5,0,0,0,0,168000.00027125332
1,debt_consolidation,0.0894,444.81,15.8,762,4770.0,60767,80.4,0,0,0,0,119999.99978829804
1,debt_consolidation,0.1287,403.6,21.68,737,4559.041667,7370,85.7,1,0,0,1,31999.999942980372
1,all_other,0.1809,253.37,7.52,692,2430.0,8959,97.4,1,0,0,0,41000.00017685575
1,debt_consolidation,0.1253,167.34,21.49,707,4590.041667,0,0.0,0,0,0,1,37300.000162929886
1,debt_consolidation,0.0894,317.72,1.69,752,3570.0,10490,41.0,0,0,0,0,761999.996442387
1,all_other,0.1253,836.66,10.97,732,5611.041667,33383,63.2,1,0,0,0,110004.00024753368
1,all_other,0.0894,190.63,10.42,727,4560.041667,10465,44.0,0,0,0,1,105000.00009033567
1,all_other,0.07400000000000001,77.65,20.02,762,3301.0,11873,14.7,0,0,0,0,24999.999903741576
1,debt_consolidation,0.1357,339.69,21.52,687,5190.041667,10046,46.3,0,0,0,0,60999.99980751764
1,all_other,0.0774,202.93,13.72,757,3690.041667,10257,24.0,0,0,0,0,72599.99994098426
1,credit_card,0.1218,599.4,10.61,722,4491.041667,28960,22.2,1,0,0,0,92999.99980140853
1,debt_consolidation,0.16,878.94,10.8,732,6210.0,33107,98.8,1,0,0,0,105000.00009033567
1,debt_consolidation,0.16699999999999998,710.03,15.82,672,7200.0,14977,36.7,0,2,0,0,95999.99995680261
1,debt_consolidation,0.1183,662.68,19.93,737,4890.041667,41347,56.6,2,0,0,0,98000.00023003446
1,all_other,0.0774,152.98,4.64,767,5073.0,10788,27.7,1,0,0,0,74999.99981111639
1,debt_consolidation,0.1183,662.68,10.72,737,5040.0,2261,17.5,0,0,0,1,76000.00005559642
1,credit_card,0.1218,666.0,23.72,727,5520.041667,38043,52.6,1,0,0,0,55640.00022048018
1,credit_card,0.0894,127.09,18.59,722,5430.0,4692,35.3,0,0,0,0,49000.00014245462
1,credit_card,0.0894,317.72,7.68,737,5160.041667,6525,7.8,3,0,0,0,54527.9999896949
1,debt_consolidation,0.1392,221.89,16.2,672,2430.0,7893,59.3,1,0,0,0,24000.000016078007
1,debt_consolidation,0.1183,248.51,18.88,707,2928.0,8652,29.6,2,1,0,0,74999.99981111639
1,credit_card,0.1253,401.6,23.14,702,4470.041667,25498,64.6,2,0,0,0,69999.9999277953
1,all_other,0.1148,181.33,12.08,707,3280.0,5282,30.0,3,0,0,0,14400.000006277085
1,all_other,0.1357,50.96,20.6,667,9840.0,19112,82.0,1,0,0,0,59999.99992774572
1,debt_consolidation,0.1218,807.53,17.41,737,4111.041667,28559,73.2,0,0,0,1,54577.99999280671
1,debt_consolidation,0.1218,832.5,3.48,757,9780.0,10227,40.1,1,0,0,0,117999.99959315947
1,all_other,0.1635,309.13,3.05,662,3420.041667,7427,81.2,0,0,0,0,69999.9999277953
1,debt_consolidation,0.1114,246.03,7.18,762,4770.0,6126,21.1,1,0,0,0,45450.00001792433
1,home_improvement,0.0894,254.18,8.82,742,5730.0,21275,50.2,0,0,0,0,94999.99994464558
1,debt_consolidation,0.07400000000000001,155.3,13.58,777,4020.0,37803,35.2,0,0,0,0,43999.99987238248
1,credit_card,0.1114,164.02,12.65,742,1950.0416670000002,5238,73.4,0,0,0,0,70500.00008457457
1,credit_card,0.1218,233.1,15.69,702,5640.041667,15239,81.9,0,0,0,0,50999.99991297042
1,debt_consolidation,0.1114,295.24,9.9,732,5460.0,9305,25.5,0,1,0,0,39999.99987615706
1,major_purchase,0.1218,133.2,19.84,697,3210.0,20908,67.7,2,0,0,0,66419.99967250046
1,credit_card,0.1357,713.34,13.95,707,6270.041667,25547,32.1,0,0,0,0,144000.0002076282
1,debt_consolidation,0.1114,239.47,21.32,717,3331.041667,6528,72.5,0,0,0,0,26729.200006247498
1,credit_card,0.1218,765.9,8.58,742,3990.0,26552,49.2,2,0,0,1,78000.00033760519
1,all_other,0.1774,734.83,6.84,667,1830.0,1820,42.3,2,1,0,1,57000.00018144879
1,credit_card,0.0859,189.67,12.65,757,2370.041667,119,0.5,1,0,0,0,48000.000005278656
